Timestamp,GPGGA Latitude,GPGGA Longitude,Actual Engine RPM,GroundSpeed,HoistRaiseSolenoidCurrent,distance_mile,cumsum_mile,idling,Stationed,Coupled,Loading,GPGGA Latitude_2,GPGGA Longitude_2,Actual Engine RPM_2,GroundSpeed_2,distance_mile_2,cumsum_mile_2,Delta_cumsumMile,Loading_2,Delta_loading,Coupled_2,BodyDwnLoadCat,GPGGA Latitude_1,GPGGA Longitude_1,mile_cycle,Delta,bodyup,Coupled_1,BodyUpCat
2015-06-23 07:46:47,30.0519,-95.6474,698.66,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:48,30.0519,-95.6474,699.2,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:49,30.0519,-95.6474,699.57,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:50,30.0519,-95.6474,699.96,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:51,30.0519,-95.6474,701.43,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:52,30.0519,-95.6474,700.38,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:53,30.0519,-95.6474,699.66,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:54,30.0519,-95.6474,699.62,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:55,30.0519,-95.6474,699.23,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:56,30.0519,-95.6474,703.69,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:57,30.0519,-95.6474,693.57,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:58,30.0519,-95.6474,701.73,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:46:59,30.0519,-95.6474,700.63,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:00,30.0519,-95.6474,700.12,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:01,30.0519,-95.6474,700.42,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:02,30.0519,-95.6474,699.72,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:03,30.0519,-95.6474,699.92,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:04,30.0519,-95.6474,699.85,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:05,30.0519,-95.6474,700.66,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:06,30.0519,-95.6474,699.32,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:07,30.0519,-95.6474,700.69,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:08,30.0519,-95.6474,699.8,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:09,30.0519,-95.6474,700.1,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:10,30.0519,-95.6474,701.32,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:11,30.0519,-95.6474,699.8,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:12,30.0519,-95.6474,699.6,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:13,30.0519,-95.6474,700.05,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:14,30.0519,-95.6474,700.69,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:15,30.0519,-95.6474,699.81,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:16,30.0519,-95.6474,699.85,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:17,30.0519,-95.6474,700.0,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:18,30.0519,-95.6474,699.94,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:19,30.0519,-95.6474,701.07,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:20,30.0519,-95.6474,699.46,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:21,30.0519,-95.6474,700.36,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:22,30.0519,-95.6474,700.02,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:23,30.0519,-95.6474,699.88,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:24,30.0519,-95.6474,701.16,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:25,30.0519,-95.6474,700.21,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:26,30.0519,-95.6474,700.19,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:27,30.0519,-95.6474,699.23,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:28,30.0519,-95.6474,699.78,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:29,30.0519,-95.6474,699.71,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:30,30.0519,-95.6474,700.34,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:31,30.0519,-95.6474,700.96,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:32,30.0519,-95.6474,700.48,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:33,30.0519,-95.6474,700.45,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:34,30.0519,-95.6474,699.6,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:35,30.0519,-95.6474,700.38,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:36,30.0519,-95.6474,700.18,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:37,30.0519,-95.6474,700.05,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:38,30.0519,-95.6474,699.94,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:39,30.0519,-95.6474,700.39,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:40,30.0519,-95.6474,700.54,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:41,30.0519,-95.6474,699.21,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:42,30.0519,-95.6474,700.7,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:43,30.0519,-95.6474,699.52,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:44,30.0519,-95.6474,700.0,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:45,30.0519,-95.6474,700.42,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:46,30.0519,-95.6474,699.59,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:47,30.0519,-95.6474,700.84,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:48,30.0519,-95.6474,699.93,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:49,30.0519,-95.6474,700.34,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:50,30.0519,-95.6474,699.98,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:51,30.0519,-95.6474,699.71,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:52,30.0519,-95.6474,700.74,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:53,30.0519,-95.6474,699.53,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:54,30.0519,-95.6474,700.09,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:55,30.0519,-95.6474,699.22,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:56,30.0519,-95.6474,700.14,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:57,30.0519,-95.6474,700.4,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:58,30.0519,-95.6474,699.79,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:47:59,30.0519,-95.6474,700.85,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:00,30.0519,-95.6474,699.69,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:01,30.0519,-95.6474,700.25,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:02,30.0519,-95.6474,699.98,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:03,30.0519,-95.6474,700.24,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:04,30.0519,-95.6474,700.29,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:05,30.0519,-95.6474,699.88,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:06,30.0519,-95.6474,699.61,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:07,30.0519,-95.6474,699.87,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:08,30.0519,-95.6474,700.58,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:09,30.0519,-95.6474,699.6,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:10,30.0519,-95.6474,700.34,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:11,30.0519,-95.6474,700.58,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:12,30.0519,-95.6474,700.3,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:13,30.0519,-95.6474,700.39,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:14,30.0519,-95.6474,709.23,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:15,30.0519,-95.6474,1140.24,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:16,30.0519,-95.6474,896.48,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,30.0519,-95.6474,896.48,0.0,0.0,2.18977745472,0.0,1.0,0 days 00:00:02.000000000,"(30.0519, -95.647400000000005)",BodyDwnLoad_2_2,,,,,,,
2015-06-23 07:48:17,30.0519,-95.6474,721.89,0.0,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:18,30.0519,-95.6474,1259.27,0.6,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:19,30.0519,-95.6474,1614.27,3.5,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:20,30.0519,-95.6474,1835.97,4.9,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:21,30.0519,-95.6474,1507.74,5.31,0.0,0.0,2.18977745472,0,1,"(30.0519, -95.647400000000005)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:22,30.0519,-95.6475,1482.14,5.32,0.0,0.00690499442127,2.19668244914,0,1,"(30.0519, -95.647499999999994)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:23,30.0519,-95.6475,1365.62,4.85,0.0,0.0,2.19668244914,0,1,"(30.0519, -95.647499999999994)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:24,30.0519,-95.6475,1296.32,3.63,0.0,0.0,2.19668244914,0,1,"(30.0519, -95.647499999999994)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:25,30.052,-95.6475,1507.99,3.88,0.0,0.000679506282941,2.19736195542,0,1,"(30.052, -95.647499999999994)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:26,30.052,-95.6475,1360.53,3.55,0.0,0.0,2.19736195542,0,1,"(30.052, -95.647499999999994)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:27,30.052,-95.6476,1093.62,2.3,0.0,0.00690499442215,2.20426694985,0,1,"(30.052, -95.647599999999997)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:28,30.052,-95.6476,1266.42,2.85,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:29,30.052,-95.6476,1154.94,2.92,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:30,30.052,-95.6476,903.66,2.19,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:31,30.052,-95.6476,839.58,1.6,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:32,30.052,-95.6476,726.91,1.41,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:33,30.052,-95.6476,696.25,0.8,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",0,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:34,30.052,-95.6476,689.34,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,30.052,-95.6476,689.34,0.0,0.0,2.20426694985,0.0144894951264,1.0,0 days 00:00:17.000000000,"(30.052, -95.647599999999997)",BodyDwnLoad_sub_2_3_1,,,,,,,
2015-06-23 07:48:35,30.052,-95.6476,698.55,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:36,30.052,-95.6476,699.66,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:37,30.052,-95.6476,699.77,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:38,30.052,-95.6476,698.97,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:39,30.052,-95.6476,699.1,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:40,30.052,-95.6476,699.09,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:41,30.052,-95.6476,700.2,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:42,30.052,-95.6476,699.03,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:43,30.052,-95.6476,700.16,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:44,30.052,-95.6476,699.95,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:45,30.052,-95.6476,699.94,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:46,30.052,-95.6476,700.02,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:47,30.052,-95.6476,699.72,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:48,30.052,-95.6476,700.32,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:49,30.052,-95.6476,699.82,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:50,30.052,-95.6476,700.55,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:51,30.052,-95.6476,700.11,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:52,30.052,-95.6476,699.96,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:53,30.052,-95.6476,700.07,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:54,30.052,-95.6476,699.75,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:55,30.052,-95.6476,699.91,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:56,30.052,-95.6476,699.82,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:57,30.052,-95.6476,700.47,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:58,30.052,-95.6476,700.45,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:48:59,30.052,-95.6476,700.35,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:00,30.052,-95.6476,699.77,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:01,30.052,-95.6476,699.75,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:02,30.052,-95.6476,700.56,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:03,30.052,-95.6476,699.79,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:04,30.052,-95.6476,699.93,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:05,30.052,-95.6476,699.65,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:06,30.052,-95.6476,700.02,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:07,30.052,-95.6476,699.8,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:08,30.052,-95.6476,700.03,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:09,30.052,-95.6476,700.44,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:10,30.052,-95.6476,699.52,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:11,30.052,-95.6476,700.37,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:12,30.052,-95.6476,700.22,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:13,30.052,-95.6476,700.09,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:14,30.052,-95.6476,700.24,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:15,30.052,-95.6476,700.0,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:16,30.052,-95.6476,700.2,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:17,30.052,-95.6476,699.67,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:18,30.052,-95.6476,700.73,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:19,30.052,-95.6476,700.12,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:20,30.052,-95.6476,699.14,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
2015-06-23 07:49:21,30.052,-95.6476,700.18,0.0,0.0,0.0,2.20426694985,0,1,"(30.052, -95.647599999999997)",1,,,,,,,,,,,,,,,,,,
